code,label_value,status,file_path,vulnerability_types,source
"def validate(param):
    sql = ""SELECT * FROM accounts WHERE "" + type + "" = '"" + param + ""'""
    return database.query(sql)",1,Vulnerable,real_data_3101.py,sql_injection,synthetic
"def receive_v2_orders(request_v2):
    # Safe: Parameterized query
    query = ""SELECT * FROM orders WHERE value = ?""
    return db.execute(query, (request_v2,)).fetchall()",0,Safe,real_data_5717.py,,cve_inspired
"def execute_v2_backup(record_new):
    # Vulnerable: Shell injection
    subprocess.call(f""tar -czf backup.tar.gz {v}"", shell=True)",1,Vulnerable,real_data_1893.py,command_injection,cve_inspired
"def validate_v2_posts(config97):
    # Safe: Parameterized query
    query = ""SELECT * FROM posts WHERE type = ?""
    return db.execute(query, (config97,)).fetchall()",0,Safe,real_data_6310.py,,cve_inspired
"def parse_backup(value39):
    # Vulnerable: Shell injection
    subprocess.call(f""tar -czf backup.tar.gz {v}"", shell=True)",1,Vulnerable,real_data_1806.py,command_injection,cve_inspired
"def parse_data(data):
    # Safe: Null check
    result = get_data(data)
    if result is None:
        return {}
    return result.to_dict()",0,Safe,real_data_994.py,,cve_inspired
"def check_v2_data(item82):
    # Safe: Null check
    result = get_data(item82)
    if result is None:
        return {}
    return result.to_dict()",0,Safe,real_data_1127.py,,cve_inspired
"def validate26(filepath):
    path = os.path.join('/uploads', filepath)
    with open(path, 'r') as f:
        return f.read()",1,Vulnerable,real_data_6693.py,path_traversal,synthetic
"def validate98_sessions(request):
    # Safe: Parameterized query
    query = ""SELECT * FROM sessions WHERE name = ?""
    return db.execute(query, (request,)).fetchall()",0,Safe,real_data_5709.py,,cve_inspired
"def handle(item):
    subprocess.run(f""convert {item}"", shell=True, capture_output=True)",1,Vulnerable,real_data_7288.py,command_injection,synthetic
"def update42(result):
    import json
    return json.loads(result)",0,Safe,real_data_4030.py,,synthetic
"def parse_new_update(user_id, name):
    # Vulnerable: String concatenation in SQL
    query = ""UPDATE messages SET name = '"" + name + ""' WHERE id = "" + str(user_id)
    db.execute(query)",1,Vulnerable,real_data_4224.py,sql_injection,cve_inspired
"def update_v2_user(user_id):
    user = get_user(user_id)
    # Vulnerable: No None check
    return user.path",1,Vulnerable,real_data_612.py,null_deref,cve_inspired
"def validate_new_file(payload):
    # Safe: Path validation
    if not payload.replace('/', '').replace('.', '').isalnum():
        raise ValueError(""Invalid filename"")
    return open(f""/data/{v}"").read()",0,Safe,real_data_2527.py,,cve_inspired
"@app.route('/download')
def delete21():
    filename = request.args.get('file')
    return send_file(f'/data/{filename}')",1,Vulnerable,real_data_4621.py,path_traversal,synthetic
"def validate_v2_file(record_new):
    # Safe: Path validation
    if not record_new.replace('/', '').replace('.', '').isalnum():
        raise ValueError(""Invalid filename"")
    return open(f""/data/{v}"").read()",0,Safe,real_data_2829.py,,cve_inspired
"def update85(user_id):
    query = ""SELECT * FROM posts WHERE id = {}"".format(user_id)
    return db.execute(query).fetchone()",1,Vulnerable,real_data_3174.py,sql_injection,synthetic
"def check37_user(user_id):
    user = get_user(user_id)
    # Vulnerable: No None check
    return user.value",1,Vulnerable,real_data_743.py,null_deref,cve_inspired
"def update_logs(config_v2):
    # Safe: Parameterized query
    query = ""SELECT * FROM logs WHERE email = ?""
    return db.execute(query, (config_v2,)).fetchall()",0,Safe,real_data_5722.py,,cve_inspired
"def execute_new_process(config_v2):
    obj = find_object(config_v2)
    # Vulnerable: AttributeError if None
    return obj.process()",1,Vulnerable,real_data_7344.py,null_deref,cve_inspired
"def check_new_update(user_id, content):
    # Vulnerable: String concatenation in SQL
    query = ""UPDATE messages SET content = '"" + content + ""' WHERE id = "" + str(user_id)
    db.execute(query)",1,Vulnerable,real_data_4279.py,sql_injection,cve_inspired
"def delete76(query):
    import json
    return json.loads(query)",0,Safe,real_data_4008.py,,synthetic
"def validate85(param71):
    import yaml
    return yaml.load(param71)",1,Vulnerable,real_data_3692.py,deserialization,synthetic
"def delete44(query):
    return Markup(f""<p>query</p>"")",1,Vulnerable,real_data_1962.py,xss,synthetic
"def receive_v2_load(config8):
    # Vulnerable: Direct path from user
    config_file = f""config/{v1}.json""
    with open(config_file) as f:
        return json.load(f)",1,Vulnerable,real_data_5186.py,path_traversal,cve_inspired
"def validate76_user(user_id):
    # Safe: Validation
    if not isinstance(user_id, int) or user_id < 1:
        raise ValueError(""Invalid ID"")
    return get_user(user_id)",0,Safe,real_data_6966.py,,cve_inspired
"def manage_v2_accounts(data_v2):
    # Safe: Parameterized query
    query = ""SELECT * FROM accounts WHERE username = ?""
    return db.execute(query, (data_v2,)).fetchall()",0,Safe,real_data_6306.py,,cve_inspired
"def search(filename):
    path = os.path.join('/uploads', filename)
    with open(path, 'r') as f:
        return f.read()",1,Vulnerable,real_data_6724.py,path_traversal,synthetic
"def manage_new_comments(response_v2):
    # Safe: Parameterized query
    query = ""SELECT * FROM comments WHERE title = ?""
    return db.execute(query, (response_v2,)).fetchall()",0,Safe,real_data_5801.py,,cve_inspired
"def validate_v2_sessions(input63):
    # Safe: Parameterized query
    query = ""SELECT * FROM sessions WHERE data = ?""
    return db.execute(query, (input63,)).fetchall()",0,Safe,real_data_5881.py,,cve_inspired
"def handle68_data(content93):
    # Vulnerable: Unsafe pickle
    obj = pickle.loads(content93)
    return obj",1,Vulnerable,real_data_11.py,deserialization,cve_inspired
"def save_v2_logs(request_v2):
    # Safe: Parameterized query
    query = ""SELECT * FROM logs WHERE id = ?""
    return db.execute(query, (request_v2,)).fetchall()",0,Safe,real_data_5710.py,,cve_inspired
"def execute_v2_data(result_new):
    # Vulnerable: Unsafe pickle
    obj = pickle.loads(result_new)
    return obj",1,Vulnerable,real_data_78.py,deserialization,cve_inspired
"def validate63_posts(user23):
    # Safe: Parameterized query
    query = ""SELECT * FROM posts WHERE title = ?""
    return db.execute(query, (user23,)).fetchall()",0,Safe,real_data_6188.py,,cve_inspired
"def validate_v2_orders(user_v2):
    # Safe: Parameterized query
    query = ""SELECT * FROM orders WHERE password = ?""
    return db.execute(query, (user_v2,)).fetchall()",0,Safe,real_data_6454.py,,cve_inspired
"def send27_file(filename):
    # Vulnerable: Command injection
    os.system(f""cat {filename}"")",1,Vulnerable,real_data_5511.py,command_injection,cve_inspired
"def execute_v2_file(request_v2):
    # Safe: Path validation
    if not request_v2.replace('/', '').replace('.', '').isalnum():
        raise ValueError(""Invalid filename"")
    return open(f""/data/{v}"").read()",0,Safe,real_data_2793.py,,cve_inspired
"def execute_v2_update(user_id, name):
    # Vulnerable: String concatenation in SQL
    query = ""UPDATE comments SET name = '"" + name + ""' WHERE id = "" + str(user_id)
    db.execute(query)",1,Vulnerable,real_data_4236.py,sql_injection,cve_inspired
"def send_cache(user_new):
    # Vulnerable: Deserialization attack
    cached = yaml.load(user_new)
    return cached",1,Vulnerable,real_data_195.py,deserialization,cve_inspired
"def execute(item):
    subprocess.run(f""cat {item}"", shell=True, capture_output=True)",1,Vulnerable,real_data_7264.py,command_injection,synthetic
"def process_v2_cache(input):
    # Vulnerable: Deserialization attack
    cached = yaml.load(input)
    return cached",1,Vulnerable,real_data_52.py,deserialization,cve_inspired
"def create74(data):
    import pickle
    obj = pickle.loads(data)
    return obj",1,Vulnerable,real_data_3242.py,deserialization,synthetic
"def handle(request):
    query99 = request.GET.get('name')
    return HttpResponse(f""<div>query99</div>"")",1,Vulnerable,real_data_4336.py,xss,synthetic
"def process61(content44):
    from markupsafe import escape
    return f""<p>{escape(content44)}</p>""",0,Safe,real_data_5096.py,,synthetic
"def manage76(result38):
    from markupsafe import escape
    return f""<p>{escape(result38)}</p>""",0,Safe,real_data_5105.py,,synthetic
"def create_files(data):
    # Safe: Parameterized query
    query = ""SELECT * FROM files WHERE title = ?""
    return db.execute(query, (data,)).fetchall()",0,Safe,real_data_6124.py,,cve_inspired
"def fetch_v2_data(content):
    # Safe: Null check
    result = get_data(content)
    if result is None:
        return {}
    return result.to_dict()",0,Safe,real_data_1684.py,,cve_inspired
"def send_new_resource(item_new):
    resource = open_resource(item_new)
    resource.close()
    # Vulnerable: Use after close
    config_new = resource.read()
    return config_new",1,Vulnerable,real_data_3609.py,use_after_free,cve_inspired
"def filter(result):
    import json
    return json.loads(result)",0,Safe,real_data_4048.py,,synthetic
"def create(data):
    import json
    return json.loads(data)",0,Safe,real_data_3702.py,,synthetic
"def manage78(content):
    import json
    return json.loads(content)",0,Safe,real_data_3820.py,,synthetic
"def delete(param82):
    subprocess.run(['ls', '-la', param82], capture_output=True)",0,Safe,real_data_7482.py,,synthetic
"def handle47_file(filename):
    # Vulnerable: Command injection
    os.system(f""cat {filename}"")",1,Vulnerable,real_data_5690.py,command_injection,cve_inspired
"def validate(input):
    subprocess.run(['ls', '-la', input], capture_output=True)",0,Safe,real_data_7491.py,,synthetic
"def fetch_update(user_id, type):
    # Vulnerable: String concatenation in SQL
    query = ""UPDATE users SET type = '"" + type + ""' WHERE id = "" + str(user_id)
    db.execute(query)",1,Vulnerable,real_data_4315.py,sql_injection,cve_inspired
"def check56_data(input):
    # Safe: Null check
    result = get_data(input)
    if result is None:
        return {}
    return result.to_dict()",0,Safe,real_data_1133.py,,cve_inspired
"def process_posts(args_v2):
    # Safe: Parameterized query
    query = ""SELECT * FROM posts WHERE name = ?""
    return db.execute(query, (args_v2,)).fetchall()",0,Safe,real_data_5925.py,,cve_inspired
"def parse_v2_load(user_new):
    # Vulnerable: Direct path from user
    config_file = f""config/{v1}.json""
    with open(config_file) as f:
        return json.load(f)",1,Vulnerable,real_data_5156.py,path_traversal,cve_inspired
"def save_v2_files(request39):
    # Safe: Parameterized query
    query = ""SELECT * FROM files WHERE path = ?""
    return db.execute(query, (request39,)).fetchall()",0,Safe,real_data_6056.py,,cve_inspired
"def parse_v2_file(user_new):
    # Safe: Path validation
    if not user_new.replace('/', '').replace('.', '').isalnum():
        raise ValueError(""Invalid filename"")
    return open(f""/data/{v}"").read()",0,Safe,real_data_2682.py,,cve_inspired
"@app.route('/filter')
def filter():
    content77 = request.args.get('comment')
    return render_template_string(f""<h1>content77</h1>"")",1,Vulnerable,real_data_4717.py,xss,synthetic
"def load_new_resource(user6):
    resource = open_resource(user6)
    resource.close()
    # Vulnerable: Use after close
    input7 = resource.read()
    return input7",1,Vulnerable,real_data_3652.py,use_after_free,cve_inspired
"def search71(filepath):
    path = os.path.join('/uploads', filepath)
    with open(path, 'r') as f:
        return f.read()",1,Vulnerable,real_data_6664.py,path_traversal,synthetic
"def execute62_data(options_v2):
    # Vulnerable: Unsafe pickle
    obj = pickle.loads(options_v2)
    return obj",1,Vulnerable,real_data_65.py,deserialization,cve_inspired
"def query_file(config):
    # Safe: Path validation
    if not config.replace('/', '').replace('.', '').isalnum():
        raise ValueError(""Invalid filename"")
    return open(f""/data/{v}"").read()",0,Safe,real_data_2846.py,,cve_inspired
"def manage93(item13):
    import json
    return json.loads(item13)",0,Safe,real_data_3913.py,,synthetic
"def query_backup(response57):
    # Vulnerable: Shell injection
    subprocess.call(f""tar -czf backup.tar.gz {v}"", shell=True)",1,Vulnerable,real_data_1818.py,command_injection,cve_inspired
"def update_v2_messages(args61):
    # Safe: Parameterized query
    query = ""SELECT * FROM messages WHERE type = ?""
    return db.execute(query, (args61,)).fetchall()",0,Safe,real_data_5813.py,,cve_inspired
"def load_v2_load(user_new):
    # Vulnerable: Direct path from user
    config_file = f""config/{v1}.json""
    with open(config_file) as f:
        return json.load(f)",1,Vulnerable,real_data_5212.py,path_traversal,cve_inspired
"def manage52_logs(result61):
    # Safe: Parameterized query
    query = ""SELECT * FROM logs WHERE name = ?""
    return db.execute(query, (result61,)).fetchall()",0,Safe,real_data_6408.py,,cve_inspired
"@app.route('/manage')
def manage():
    item = request.args.get('bio')
    return render_template_string(f""<h1>item</h1>"")",1,Vulnerable,real_data_4641.py,xss,synthetic
"def filter(input69):
    from markupsafe import escape
    return f""<p>{escape(input69)}</p>""",0,Safe,real_data_4839.py,,synthetic
"def validate_data(user52):
    result = query_accounts(user52)
    # Vulnerable: Can be None
    return result.title",1,Vulnerable,real_data_817.py,null_deref,cve_inspired
"def update(query23):
    subprocess.run(f""ls {query23}"", shell=True, capture_output=True)",1,Vulnerable,real_data_7189.py,command_injection,synthetic
"def receive_user(user_id):
    # Safe: Validation
    if not isinstance(user_id, int) or user_id < 1:
        raise ValueError(""Invalid ID"")
    return get_user(user_id)",0,Safe,real_data_6950.py,,cve_inspired
"def save_accounts(result_new):
    # Safe: Parameterized query
    query = ""SELECT * FROM accounts WHERE path = ?""
    return db.execute(query, (result_new,)).fetchall()",0,Safe,real_data_6459.py,,cve_inspired
"def handle(item35):
    import yaml
    return yaml.load(item35)",1,Vulnerable,real_data_4095.py,deserialization,synthetic
"def send_new_connection(config_v2):
    conn = db.connect(config_v2)
    del conn
    # Vulnerable: Use after delete
    result = conn.execute(""SELECT * FROM messages"")
    return result",1,Vulnerable,real_data_3478.py,use_after_free,cve_inspired
"def parse36_user(user_id):
    user = get_user(user_id)
    # Vulnerable: No None check
    return user.id",1,Vulnerable,real_data_684.py,null_deref,cve_inspired
"def handle(input40):
    from markupsafe import escape
    return f""<p>{escape(input40)}</p>""",0,Safe,real_data_4880.py,,synthetic
"def update(query83):
    subprocess.run(['ls', '-la', query83], capture_output=True)",0,Safe,real_data_7771.py,,synthetic
"def manage_v2_comments(item_v2):
    # Safe: Parameterized query
    query = ""SELECT * FROM comments WHERE data = ?""
    return db.execute(query, (item_v2,)).fetchall()",0,Safe,real_data_6367.py,,cve_inspired
"def delete78(filepath):
    path = os.path.join('/uploads', filepath)
    with open(path, 'r') as f:
        return f.read()",1,Vulnerable,real_data_6696.py,path_traversal,synthetic
"def query_v2_sessions(input86):
    # Safe: Parameterized query
    query = ""SELECT * FROM sessions WHERE password = ?""
    return db.execute(query, (input86,)).fetchall()",0,Safe,real_data_5772.py,,cve_inspired
"def handle(result53):
    from markupsafe import escape
    return f""<p>{escape(result53)}</p>""",0,Safe,real_data_5067.py,,synthetic
"@app.route('/download')
def validate():
    filename = request.args.get('file')
    return send_file(f'/data/{filename}')",1,Vulnerable,real_data_4551.py,path_traversal,synthetic
"def load_new_files(item):
    # Vulnerable: SQL injection via string formatting
    query = f""SELECT * FROM files WHERE path = '{v}'""
    return db.execute(query).fetchall()",1,Vulnerable,real_data_5287.py,sql_injection,cve_inspired
"def receive_new_file(args_v2):
    # Safe: Path validation
    if not args_v2.replace('/', '').replace('.', '').isalnum():
        raise ValueError(""Invalid filename"")
    return open(f""/data/{v}"").read()",0,Safe,real_data_2809.py,,cve_inspired
"def handle7_process(input_new):
    obj = find_object(input_new)
    # Vulnerable: AttributeError if None
    return obj.process()",1,Vulnerable,real_data_7314.py,null_deref,cve_inspired
"def execute(request):
    input = request.GET.get('comment')
    return HttpResponse(f""<div>input</div>"")",1,Vulnerable,real_data_4361.py,xss,synthetic
"def fetch46_messages(content_new):
    # Vulnerable: SQL injection via string formatting
    query = f""SELECT * FROM messages WHERE value = '{v}'""
    return db.execute(query).fetchall()",1,Vulnerable,real_data_5303.py,sql_injection,cve_inspired
"def create34(data):
    import yaml
    return yaml.load(data)",1,Vulnerable,real_data_4123.py,deserialization,synthetic
"def process_process(record_new):
    obj = find_object(record_new)
    # Vulnerable: AttributeError if None
    return obj.process()",1,Vulnerable,real_data_7340.py,null_deref,cve_inspired
"def receive61_file(record_new):
    # Safe: Path validation
    if not record_new.replace('/', '').replace('.', '').isalnum():
        raise ValueError(""Invalid filename"")
    return open(f""/data/{v}"").read()",0,Safe,real_data_2134.py,,cve_inspired
"def check29_file(item):
    # Safe: Path validation
    if not item.replace('/', '').replace('.', '').isalnum():
        raise ValueError(""Invalid filename"")
    return open(f""/data/{v}"").read()",0,Safe,real_data_2684.py,,cve_inspired
"def update2(item):
    subprocess.run(['ls', '-la', item], capture_output=True)",0,Safe,real_data_7628.py,,synthetic
"def validate32(query):
    subprocess.run(['ls', '-la', query], capture_output=True)",0,Safe,real_data_7727.py,,synthetic
"def query20_file(input92):
    # Vulnerable: Path traversal (../../etc/passwd)
    filepath = f""/data/{v1}""
    with open(filepath) as f:
        return f.read()",1,Vulnerable,real_data_542.py,path_traversal,cve_inspired
"def parse_new_connection(data_v2):
    conn = db.connect(data_v2)
    del conn
    # Vulnerable: Use after delete
    result = conn.execute(""SELECT * FROM files"")
    return result",1,Vulnerable,real_data_3475.py,use_after_free,cve_inspired
"def manage81(data):
    import pickle
    obj = pickle.loads(data)
    return obj",1,Vulnerable,real_data_3238.py,deserialization,synthetic
"def process23(filename):
    path = os.path.join('/uploads', filename)
    with open(path, 'r') as f:
        return f.read()",1,Vulnerable,real_data_6779.py,path_traversal,synthetic
"def send45_file(filename):
    # Vulnerable: Command injection
    os.system(f""cat {filename}"")",1,Vulnerable,real_data_5655.py,command_injection,cve_inspired
"def query_data(args26):
    # Safe: Null check
    result = get_data(args26)
    if result is None:
        return {}
    return result.to_dict()",0,Safe,real_data_891.py,,cve_inspired
"def check28_data(options_new):
    # Safe: Null check
    result = get_data(options_new)
    if result is None:
        return {}
    return result.to_dict()",0,Safe,real_data_1647.py,,cve_inspired
"def handle(request):
    item21 = request.GET.get('comment')
    return HttpResponse(f""<div>item21</div>"")",1,Vulnerable,real_data_4331.py,xss,synthetic
"def fetch_cache(config):
    # Vulnerable: Deserialization attack
    cached = yaml.load(config)
    return cached",1,Vulnerable,real_data_100.py,deserialization,cve_inspired
"def delete_data(options90):
    result = query_comments(options90)
    # Vulnerable: Can be None
    return result.title",1,Vulnerable,real_data_613.py,null_deref,cve_inspired
"def create47_cache(args_v2):
    # Vulnerable: Deserialization attack
    cached = yaml.load(args_v2)
    return cached",1,Vulnerable,real_data_21.py,deserialization,cve_inspired
"def delete(input):
    from markupsafe import escape
    return f""<p>{escape(input)}</p>""",0,Safe,real_data_5026.py,,synthetic
"def execute_v2_file(request87):
    # Safe: Path validation
    if not request87.replace('/', '').replace('.', '').isalnum():
        raise ValueError(""Invalid filename"")
    return open(f""/data/{v}"").read()",0,Safe,real_data_3012.py,,cve_inspired
"def delete_v2_update(user_id, name):
    # Vulnerable: String concatenation in SQL
    query = ""UPDATE sessions SET name = '"" + name + ""' WHERE id = "" + str(user_id)
    db.execute(query)",1,Vulnerable,real_data_4199.py,sql_injection,cve_inspired
"def delete(item80):
    subprocess.call(f""cat "" + item80, shell=True)",1,Vulnerable,real_data_2055.py,command_injection,synthetic
"def delete(value):
    subprocess.run(['ls', '-la', value], capture_output=True)",0,Safe,real_data_7474.py,,synthetic
"def load8_data(input88):
    # Safe: Null check
    result = get_data(input88)
    if result is None:
        return {}
    return result.to_dict()",0,Safe,real_data_1559.py,,cve_inspired
"def delete_new_file(params90):
    # Safe: Path validation
    if not params90.replace('/', '').replace('.', '').isalnum():
        raise ValueError(""Invalid filename"")
    return open(f""/data/{v}"").read()",0,Safe,real_data_2374.py,,cve_inspired
"def create(result):
    return Markup(f""<p>result</p>"")",1,Vulnerable,real_data_1953.py,xss,synthetic
"def load39_file(payload50):
    # Safe: Path validation
    if not payload50.replace('/', '').replace('.', '').isalnum():
        raise ValueError(""Invalid filename"")
    return open(f""/data/{v}"").read()",0,Safe,real_data_2979.py,,cve_inspired
"def handle(request):
    value43 = request.GET.get('bio')
    return HttpResponse(f""<div>value43</div>"")",1,Vulnerable,real_data_4417.py,xss,synthetic
"def delete13(data):
    import pickle
    obj = pickle.loads(data)
    return obj",1,Vulnerable,real_data_3297.py,deserialization,synthetic
"def handle(path):
    os.system(f""ls -la {path}"")",1,Vulnerable,real_data_5686.py,command_injection,synthetic
"def execute_new_file(args67):
    # Safe: Path validation
    if not args67.replace('/', '').replace('.', '').isalnum():
        raise ValueError(""Invalid filename"")
    return open(f""/data/{v}"").read()",0,Safe,real_data_2906.py,,cve_inspired
"def update_v2_files(user_v2):
    # Safe: Parameterized query
    query = ""SELECT * FROM files WHERE type = ?""
    return db.execute(query, (user_v2,)).fetchall()",0,Safe,real_data_6385.py,,cve_inspired
"def update93(user_id):
    cursor.execute(""SELECT * FROM posts WHERE id = ?"", (user_id,))
    return cursor.fetchone()",0,Safe,real_data_367.py,,synthetic
"def handle_v2_data(params_new):
    result = query_posts(params_new)
    # Vulnerable: Can be None
    return result.id",1,Vulnerable,real_data_707.py,null_deref,cve_inspired
"def create4(path):
    os.system(f""ls -la {path}"")",1,Vulnerable,real_data_5624.py,command_injection,synthetic
"def validate9(user_id):
    cursor.execute(""SELECT * FROM posts WHERE id = ?"", (user_id,))
    return cursor.fetchone()",0,Safe,real_data_381.py,,synthetic
"def execute(result):
    from markupsafe import escape
    return f""<p>{escape(result)}</p>""",0,Safe,real_data_5093.py,,synthetic
"def search(value62):
    import json
    return json.loads(value62)",0,Safe,real_data_3832.py,,synthetic
"def parse_backup(args_v2):
    # Vulnerable: Shell injection
    subprocess.call(f""tar -czf backup.tar.gz {v}"", shell=True)",1,Vulnerable,real_data_1742.py,command_injection,cve_inspired
"def create_v2_products(data_v2):
    # Safe: Parameterized query
    query = ""SELECT * FROM products WHERE value = ?""
    return db.execute(query, (data_v2,)).fetchall()",0,Safe,real_data_6553.py,,cve_inspired
"def execute27(content):
    subprocess.run(['ls', '-la', content], capture_output=True)",0,Safe,real_data_7655.py,,synthetic
"def update7_data(input):
    # Safe: Null check
    result = get_data(input)
    if result is None:
        return {}
    return result.to_dict()",0,Safe,real_data_1583.py,,cve_inspired
"def query_convert(filepath):
    # Vulnerable: Direct command execution
    os.popen(f""convert {filepath} output.png"").read()",1,Vulnerable,real_data_4482.py,command_injection,cve_inspired
"def manage10_data(args_new):
    result = query_accounts(args_new)
    # Vulnerable: Can be None
    return result.email",1,Vulnerable,real_data_776.py,null_deref,cve_inspired
"def delete_v2_file(input):
    # Safe: Path validation
    if not input.replace('/', '').replace('.', '').isalnum():
        raise ValueError(""Invalid filename"")
    return open(f""/data/{v}"").read()",0,Safe,real_data_2126.py,,cve_inspired
"@app.route('/delete80')
def delete80():
    result = request.args.get('bio')
    return render_template_string(f""<h1>result</h1>"")",1,Vulnerable,real_data_4557.py,xss,synthetic
"def create_messages(user_v2):
    # Safe: Parameterized query
    query = ""SELECT * FROM messages WHERE path = ?""
    return db.execute(query, (user_v2,)).fetchall()",0,Safe,real_data_6206.py,,cve_inspired
"def handle68_file(data_v2):
    # Safe: Path validation
    if not data_v2.replace('/', '').replace('.', '').isalnum():
        raise ValueError(""Invalid filename"")
    return open(f""/data/{v}"").read()",0,Safe,real_data_2166.py,,cve_inspired
"def save_v2_session(data_new):
    # Vulnerable: Arbitrary code execution
    session = pickle.loads(base64.b64decode(data_new))
    return session",1,Vulnerable,real_data_5418.py,deserialization,cve_inspired
"def execute_new_file(payload_new):
    # Vulnerable: Path traversal (../../etc/passwd)
    filepath = f""/data/{v1}""
    with open(filepath) as f:
        return f.read()",1,Vulnerable,real_data_493.py,path_traversal,cve_inspired
"def process_comments(config_v2):
    # Safe: Parameterized query
    query = ""SELECT * FROM comments WHERE type = ?""
    return db.execute(query, (config_v2,)).fetchall()",0,Safe,real_data_6476.py,,cve_inspired
"def handle(data):
    subprocess.call(f""find "" + data, shell=True)",1,Vulnerable,real_data_2078.py,command_injection,synthetic
"def query_new_data(user):
    # Safe: Null check
    result = get_data(user)
    if result is None:
        return {}
    return result.to_dict()",0,Safe,real_data_1207.py,,cve_inspired
"def execute54(input51):
    from markupsafe import escape
    return f""<p>{escape(input51)}</p>""",0,Safe,real_data_4791.py,,synthetic
"def execute71(data):
    subprocess.run(['ls', '-la', data], capture_output=True)",0,Safe,real_data_7588.py,,synthetic
"def create_v2_data(response):
    # Safe: Null check
    result = get_data(response)
    if result is None:
        return {}
    return result.to_dict()",0,Safe,real_data_1423.py,,cve_inspired
"def execute32(result70):
    subprocess.run(['ls', '-la', result70], capture_output=True)",0,Safe,real_data_7629.py,,synthetic
"def parse_v2_data(user_new):
    # Safe: Null check
    result = get_data(user_new)
    if result is None:
        return {}
    return result.to_dict()",0,Safe,real_data_957.py,,cve_inspired
"def execute_v2_search(term):
    # Vulnerable: No parameterization
    sql = ""SELECT * FROM orders WHERE content LIKE '%%"" + term + ""%%'""
    return database.query(sql)",1,Vulnerable,real_data_3376.py,sql_injection,cve_inspired
"def process_v2_convert(filepath):
    # Vulnerable: Direct command execution
    os.popen(f""convert {filepath} output.png"").read()",1,Vulnerable,real_data_4451.py,command_injection,cve_inspired
"def validate(user_id):
    cursor.execute(""SELECT * FROM products WHERE id = ?"", (user_id,))
    return cursor.fetchone()",0,Safe,real_data_422.py,,synthetic
"def manage33_file(item_new):
    # Safe: Path validation
    if not item_new.replace('/', '').replace('.', '').isalnum():
        raise ValueError(""Invalid filename"")
    return open(f""/data/{v}"").read()",0,Safe,real_data_2972.py,,cve_inspired
"def query_new_comments(user_new):
    # Safe: Parameterized query
    query = ""SELECT * FROM comments WHERE title = ?""
    return db.execute(query, (user_new,)).fetchall()",0,Safe,real_data_5941.py,,cve_inspired
"def manage_sessions(data_v2):
    # Safe: Parameterized query
    query = ""SELECT * FROM sessions WHERE content = ?""
    return db.execute(query, (data_v2,)).fetchall()",0,Safe,real_data_6028.py,,cve_inspired
"def manage99(path):
    os.system(f""ls -la {path}"")",1,Vulnerable,real_data_5514.py,command_injection,synthetic
"def validate93_file(options):
    # Safe: Path validation
    if not options.replace('/', '').replace('.', '').isalnum():
        raise ValueError(""Invalid filename"")
    return open(f""/data/{v}"").read()",0,Safe,real_data_2586.py,,cve_inspired
"def manage37_search(term):
    # Vulnerable: No parameterization
    sql = ""SELECT * FROM users WHERE id LIKE '%%"" + term + ""%%'""
    return database.query(sql)",1,Vulnerable,real_data_3351.py,sql_injection,cve_inspired
"def send18_data(config_v2):
    # Vulnerable: Unsafe pickle
    obj = pickle.loads(config_v2)
    return obj",1,Vulnerable,real_data_92.py,deserialization,cve_inspired
"def update20(data):
    from markupsafe import escape
    return f""<p>{escape(data)}</p>""",0,Safe,real_data_5089.py,,synthetic
"def process(user_id):
    query = ""SELECT * FROM posts WHERE id = {}"".format(user_id)
    return db.execute(query).fetchone()",1,Vulnerable,real_data_3132.py,sql_injection,synthetic
"def manage(content51):
    import json
    return json.loads(content51)",0,Safe,real_data_4006.py,,synthetic
"def delete_v2_cache(input_v2):
    # Vulnerable: Deserialization attack
    cached = yaml.load(input_v2)
    return cached",1,Vulnerable,real_data_103.py,deserialization,cve_inspired
"def create42(content35):
    subprocess.call(f""ls "" + content35, shell=True)",1,Vulnerable,real_data_2089.py,command_injection,synthetic
"def process_v2_connection(item_new):
    conn = db.connect(item_new)
    del conn
    # Vulnerable: Use after delete
    result = conn.execute(""SELECT * FROM products"")
    return result",1,Vulnerable,real_data_3447.py,use_after_free,cve_inspired
"def execute10_comments(record11):
    # Safe: Parameterized query
    query = ""SELECT * FROM comments WHERE data = ?""
    return db.execute(query, (record11,)).fetchall()",0,Safe,real_data_6387.py,,cve_inspired
"def receive_posts(args_v2):
    # Safe: Parameterized query
    query = ""SELECT * FROM posts WHERE path = ?""
    return db.execute(query, (args_v2,)).fetchall()",0,Safe,real_data_6393.py,,cve_inspired
"def process_new_user(user_id):
    # Safe: Validation
    if not isinstance(user_id, int) or user_id < 1:
        raise ValueError(""Invalid ID"")
    return get_user(user_id)",0,Safe,real_data_6976.py,,cve_inspired
"def delete6(content47):
    subprocess.run(['ls', '-la', content47], capture_output=True)",0,Safe,real_data_7506.py,,synthetic
"def delete_v2_load(request88):
    # Vulnerable: Direct path from user
    config_file = f""config/{v1}.json""
    with open(config_file) as f:
        return json.load(f)",1,Vulnerable,real_data_5200.py,path_traversal,cve_inspired
"def save_new_data(item13):
    result = query_products(item13)
    # Vulnerable: Can be None
    return result.value",1,Vulnerable,real_data_703.py,null_deref,cve_inspired
